fecha,tren,categoria,tipo_servicio,detalle,servicio_comercial,sentido,cod_origen,estacion_origen,cod_destino,estacion_destino,num_paradas,paradas
2026-05-11,00283,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),13200,Bilbao-Abando Indalecio Prieto,11200,Miranda De Ebro,3,Bilbao-Abando Indalecio Prieto > Llodio > Miranda De Ebro
2026-05-11,00291,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,8,Badajoz > Cáceres > Monfragüe-Plasencia > Navalmoral De La Mata > Talavera De La Reina > Leganés > Madrid - Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-05-11,00293,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,11,Badajoz > Mérida > Cáceres > Monfragüe-Plasencia > Navalmoral De La Mata > Oropesa De Toledo > Talavera De La Reina > Torrijos > Leganés > Madrid - Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-05-11,00295,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,12,Badajoz > Montijo > Mérida > Cáceres > Monfragüe-Plasencia > Navalmoral De La Mata > Oropesa De Toledo > Talavera De La Reina > Torrijos > Leganés > Madrid - Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-05-11,00297,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,8,Badajoz > Cáceres > Monfragüe-Plasencia > Navalmoral De La Mata > Talavera De La Reina > Leganés > Madrid - Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-05-11,00299,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,11,Badajoz > Mérida > Cáceres > Monfragüe-Plasencia > Navalmoral De La Mata > Oropesa De Toledo > Talavera De La Reina > Torrijos > Leganés > Madrid - Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-05-11,00420,LD,Larga Distancia,LD,TRENCELTA,Par (↓ Sur/Destino),22308,Vigo Guixar,94346,Porto Campanha,6,Vigo Guixar > Valenca Do Minho > Viana D Castelo > BARCELOS > Nine > Porto Campanha
2026-05-11,00421,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha,22308,Vigo Guixar,6,Porto Campanha > Nine > BARCELOS > Viana D Castelo > Valenca Do Minho > Vigo Guixar
2026-05-11,00421,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha,22402,Valenca Do Minho,5,Porto Campanha > Nine > BARCELOS > Viana D Castelo > Valenca Do Minho
2026-05-11,00422,LD,Larga Distancia,LD,TRENCELTA,Par (↓ Sur/Destino),22308,Vigo Guixar,94346,Porto Campanha,6,Vigo Guixar > Valenca Do Minho > Viana D Castelo > BARCELOS > Nine > Porto Campanha
2026-05-11,00423,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha,22308,Vigo Guixar,6,Porto Campanha > Nine > BARCELOS > Viana D Castelo > Valenca Do Minho > Vigo Guixar
2026-05-11,00423,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha,22402,Valenca Do Minho,5,Porto Campanha > Nine > BARCELOS > Viana D Castelo > Valenca Do Minho
2026-05-11,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),13200,Bilbao-Abando Indalecio Prieto,71801,Barcelona-Sants,11,Bilbao-Abando Indalecio Prieto > Miranda De Ebro > Haro > Logroño > Calahorra > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),04040,Zaragoza-Delicias,71801,Barcelona-Sants,4,Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),13200,Bilbao-Abando Indalecio Prieto,11200,Miranda De Ebro,2,Bilbao-Abando Indalecio Prieto > Miranda De Ebro
2026-05-11,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,13200,Bilbao-Abando Indalecio Prieto,11,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Calahorra > Logroño > Haro > Miranda De Ebro > Bilbao-Abando Indalecio Prieto
2026-05-11,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,04040,Zaragoza-Delicias,4,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias
2026-05-11,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),11200,Miranda De Ebro,13200,Bilbao-Abando Indalecio Prieto,2,Miranda De Ebro > Bilbao-Abando Indalecio Prieto
2026-05-11,00460,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),65000,Valencia-Estaciò Del Nord,71801,Barcelona-Sants,7,Valencia-Estaciò Del Nord > Castelló > Benicarló-Peñíscola > Vinaròs > L'Aldea-Amposta > Camp Tarragona > Barcelona-Sants
2026-05-11,00463,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),71801,Barcelona-Sants,65000,Valencia-Estaciò Del Nord,7,Barcelona-Sants > Camp Tarragona > L'Aldea-Amposta > Vinaròs > Benicarló-Peñíscola > Castelló > Valencia-Estaciò Del Nord
2026-05-11,00530,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,11511,San Sebastián/Donostia,11,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña > Altsasu/Alsasua-Estación > Zumarraga > San Sebastián/Donostia
2026-05-11,00533,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),11511,San Sebastián/Donostia,71801,Barcelona-Sants,11,San Sebastián/Donostia > Zumarraga > Altsasu/Alsasua-Estación > Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00533,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),11511,San Sebastián/Donostia,78400,Lleida-Pirineus,9,San Sebastián/Donostia > Zumarraga > Altsasu/Alsasua-Estación > Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus
2026-05-11,00558,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),20309,Lugo,22100,Ourense,4,Lugo > Sarria > Monforte de Lemos > Ourense
2026-05-11,00560,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),22100,Ourense,20309,Lugo,4,Ourense > Monforte de Lemos > Sarria > Lugo
2026-05-11,00562,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),71801,Barcelona-Sants,80100,Pamplona/Iruña,8,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña
2026-05-11,00563,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),80100,Pamplona/Iruña,71801,Barcelona-Sants,8,Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00600,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,7,Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00601,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,5,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña
2026-05-11,00602,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,4,Pamplona/Iruña > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00603,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,7,Madrid Pta.Atocha - Almudena Grandes > Guadalajara - Yebes > Calatayud > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña
2026-05-11,00605,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,6,Madrid Pta.Atocha - Almudena Grandes > Guadalajara - Yebes > Calatayud > Tudela De Navarra > Tafalla > Pamplona/Iruña
2026-05-11,00606,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00608,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00609,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,6,Madrid Pta.Atocha - Almudena Grandes > Guadalajara - Yebes > Calatayud > Tudela De Navarra > Tafalla > Pamplona/Iruña
2026-05-11,00610,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,6,Pamplona/Iruña > Tafalla > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00613,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,4,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Tafalla > Pamplona/Iruña
2026-05-11,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),08223,Vigo Urzaiz,71801,Barcelona-Sants,25,Vigo Urzaiz > Pontevedra > Vilagarcia de Arousa > Santiago de Compostela > Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rua-Petin > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > Leon > Palencia > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),22100,Ourense,71801,Barcelona-Sants,21,Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rua-Petin > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > Leon > Palencia > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),08223,Vigo Urzaiz,11208,Vitoria/Gasteiz,17,Vigo Urzaiz > Pontevedra > Vilagarcia de Arousa > Santiago de Compostela > Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rua-Petin > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > Leon > Palencia > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz
2026-05-11,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),15100,Leon,71801,Barcelona-Sants,13,Leon > Palencia > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Zaragoza-Delicias > Lleida-Pirineus > Camp Tarragona > Barcelona-Sants
2026-05-11,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),04040,Zaragoza-Delicias,78400,Lleida-Pirineus,2,Zaragoza-Delicias > Lleida-Pirineus
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,08223,Vigo Urzaiz,25,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Palencia > Leon > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rua-Petin > San Clodio-Quiroga > Monforte de Lemos > Ourense > Santiago de Compostela > Vilagarcia de Arousa > Pontevedra > Vigo Urzaiz
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,22100,Ourense,21,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Palencia > Leon > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rua-Petin > San Clodio-Quiroga > Monforte de Lemos > Ourense
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),78400,Lleida-Pirineus,08223,Vigo Urzaiz,23,Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Palencia > Leon > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rua-Petin > San Clodio-Quiroga > Monforte de Lemos > Ourense > Santiago de Compostela > Vilagarcia de Arousa > Pontevedra > Vigo Urzaiz
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,15100,Leon,13,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias > Tudela De Navarra > Castejón De Ebro > Tafalla > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Palencia > Leon
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,04040,Zaragoza-Delicias,4,Barcelona-Sants > Camp Tarragona > Lleida-Pirineus > Zaragoza-Delicias
2026-05-11,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),11208,Vitoria/Gasteiz,15100,Leon,5,Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Palencia > Leon
2026-05-11,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),30100,Salamanca,04040,Zaragoza-Delicias,11,Salamanca > Cantalapiedra > Fresno El Viejo > El Carpio > Medina Del Campo > Valladolid > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Zaragoza-Delicias
2026-05-11,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),30100,Salamanca,10600,Valladolid,6,Salamanca > Cantalapiedra > Fresno El Viejo > El Carpio > Medina Del Campo > Valladolid
2026-05-11,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),10600,Valladolid,04040,Zaragoza-Delicias,6,Valladolid > Burgos Rosa Manzano > Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Zaragoza-Delicias
2026-05-11,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),11200,Miranda De Ebro,04040,Zaragoza-Delicias,4,Miranda De Ebro > Vitoria/Gasteiz > Pamplona/Iruña > Zaragoza-Delicias
2026-05-11,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza-Delicias,30100,Salamanca,12,Zaragoza-Delicias > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Valladolid > Viana > Valdestillas > Matapozuelos > Pozaldez > Medina Del Campo > Salamanca
2026-05-11,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza-Delicias,10600,Valladolid,6,Zaragoza-Delicias > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro > Burgos Rosa Manzano > Valladolid
2026-05-11,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),10600,Valladolid,30100,Salamanca,7,Valladolid > Viana > Valdestillas > Matapozuelos > Pozaldez > Medina Del Campo > Salamanca
2026-05-11,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza-Delicias,11200,Miranda De Ebro,4,Zaragoza-Delicias > Pamplona/Iruña > Vitoria/Gasteiz > Miranda De Ebro
2026-05-11,00672,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,6,Pamplona/Iruña > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00694,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),50500,Cordoba,71801,Barcelona-Sants,18,Cordoba > Linares-Baeza > Vilches > Valdepeñas > Manzanares > Alcazar de San Juan > Socuellamos > Villarrobledo > Albacete-Los Llanos > Xàtiva > Valencia-Estaciò Del Nord > Castelló > Benicarló-Peñíscola > Vinaròs > L'Aldea-Amposta > Cambrils > Camp Tarragona > Barcelona-Sants
2026-05-11,00697,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),71801,Barcelona-Sants,50500,Cordoba,18,Barcelona-Sants > Camp Tarragona > Cambrils > L'Aldea-Amposta > Vinaròs > Benicarló-Peñíscola > Castelló > Valencia-Estaciò Del Nord > Xàtiva > Albacete-Los Llanos > Villarrobledo > Socuellamos > Alcazar de San Juan > Manzanares > Valdepeñas > Vilches > Linares-Baeza > Cordoba
2026-05-11,00752,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid Pta.Atocha - Almudena Grandes,7,Logroño > Calahorra > Rincón De Soto > Alfaro > Castejón De Ebro > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00752,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid Pta.Atocha - Almudena Grandes,4,Alfaro > Castejón De Ebro > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00757,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,81100,Logroño,6,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Alfaro > Rincón De Soto > Calahorra > Logroño
2026-05-11,00757,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,81110,Alfaro,3,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Alfaro
2026-05-11,00764,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid Pta.Atocha - Almudena Grandes,9,Logroño > Calahorra > Rincón De Soto > Alfaro > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00764,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid Pta.Atocha - Almudena Grandes,6,Alfaro > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00772,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid Pta.Atocha - Almudena Grandes,9,Logroño > Calahorra > Rincón De Soto > Alfaro > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00772,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid Pta.Atocha - Almudena Grandes,6,Alfaro > Castejón De Ebro > Tudela De Navarra > Calatayud > Guadalajara - Yebes > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00800,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00801,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,4,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Tafalla > Pamplona/Iruña
2026-05-11,00802,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,5,Pamplona/Iruña > Tafalla > Castejón De Ebro > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,00805,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),60000,Madrid Pta.Atocha - Almudena Grandes,80100,Pamplona/Iruña,4,Madrid Pta.Atocha - Almudena Grandes > Tudela De Navarra > Tafalla > Pamplona/Iruña
2026-05-11,00808,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid Pta.Atocha - Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela De Navarra > Madrid Pta.Atocha - Almudena Grandes
2026-05-11,01071,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),71801,Barcelona-Sants,60911,Alicante/Alacant,5,Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord > Alicante/Alacant
2026-05-11,01072,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),65000,Valencia-Estaciò Del Nord,71801,Barcelona-Sants,4,Valencia-Estaciò Del Nord > Castelló > Camp Tarragona > Barcelona-Sants
2026-05-11,01081,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),04307,Figueres Vilafant,65000,Valencia-Estaciò Del Nord,6,Figueres Vilafant > Girona > Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord
2026-05-11,01081,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),71801,Barcelona-Sants,65000,Valencia-Estaciò Del Nord,4,Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord
2026-05-11,01092,LD,Larga Distancia,LD,EUROMED,Par (↓ Sur/Destino),60911,Alicante/Alacant,71801,Barcelona-Sants,5,Alicante/Alacant > Valencia-Estaciò Del Nord > Castelló > Camp Tarragona > Barcelona-Sants
2026-05-11,01101,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),04307,Figueres Vilafant,60911,Alicante/Alacant,7,Figueres Vilafant > Girona > Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord > Alicante/Alacant
2026-05-11,01101,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),71801,Barcelona-Sants,60911,Alicante/Alacant,5,Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord > Alicante/Alacant
2026-05-11,01101,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),04307,Figueres Vilafant,65000,Valencia-Estaciò Del Nord,6,Figueres Vilafant > Girona > Barcelona-Sants > Camp Tarragona > Castelló > Valencia-Estaciò Del Nord
