route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible                                                                                                                                                                                                                                                
1700037606GL023,2026-05-202026-05-20001941,0019412026-05-20,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-212026-05-21001941,0019412026-05-21,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-222026-05-22001941,0019412026-05-22,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-242026-05-24001941,0019412026-05-24,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-252026-05-25001941,0019412026-05-25,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-262026-05-26001941,0019412026-05-26,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-272026-05-27001941,0019412026-05-27,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-282026-05-28001941,0019412026-05-28,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-292026-05-29001941,0019412026-05-29,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-312026-05-31001941,0019412026-05-31,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-012026-06-01001941,0019412026-06-01,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-022026-06-02001941,0019412026-06-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-032026-06-03001941,0019412026-06-03,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-042026-06-04001941,0019412026-06-04,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-052026-06-05001941,0019412026-06-05,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-072026-06-07001941,0019412026-06-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-082026-06-08001941,0019412026-06-08,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-092026-06-09001941,0019412026-06-09,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-102026-06-10001941,0019412026-06-10,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-112026-06-11001941,0019412026-06-11,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-122026-06-12001941,0019412026-06-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-142026-06-14001941,0019412026-06-14,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-152026-06-15001941,0019412026-06-15,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-162026-06-16001941,0019412026-06-16,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-172026-06-17001941,0019412026-06-17,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-182026-06-18001941,0019412026-06-18,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-192026-06-19001941,0019412026-06-19,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-212026-06-21001941,0019412026-06-21,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-222026-06-22001941,0019412026-06-22,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-232026-06-23001941,0019412026-06-23,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-242026-06-24001941,0019412026-06-24,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-252026-06-25001941,0019412026-06-25,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-262026-06-26001941,0019412026-06-26,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-282026-06-28001941,0019412026-06-28,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-292026-06-29001941,0019412026-06-29,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-302026-06-30001941,0019412026-06-30,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-012026-07-01001941,0019412026-07-01,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-022026-07-02001941,0019412026-07-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-032026-07-03001941,0019412026-07-03,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-052026-07-05001941,0019412026-07-05,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-062026-07-06001941,0019412026-07-06,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-072026-07-07001941,0019412026-07-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-082026-07-08001941,0019412026-07-08,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-092026-07-09001941,0019412026-07-09,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-102026-07-10001941,0019412026-07-10,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-122026-07-12001941,0019412026-07-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-132026-07-13001941,0019412026-07-13,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-142026-07-14001941,0019412026-07-14,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-152026-07-15001941,0019412026-07-15,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-162026-07-16001941,0019412026-07-16,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-172026-07-17001941,0019412026-07-17,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-192026-07-19001941,0019412026-07-19,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-202026-07-20001941,0019412026-07-20,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-212026-07-21001941,0019412026-07-21,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-222026-07-22001941,0019412026-07-22,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-232026-07-23001941,0019412026-07-23,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-242026-07-24001941,0019412026-07-24,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-262026-07-26001941,0019412026-07-26,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-272026-07-27001941,0019412026-07-27,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-282026-07-28001941,0019412026-07-28,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-292026-07-29001941,0019412026-07-29,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-302026-07-30001941,0019412026-07-30,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-07-312026-07-31001941,0019412026-07-31,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-022026-08-02001941,0019412026-08-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-032026-08-03001941,0019412026-08-03,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-042026-08-04001941,0019412026-08-04,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-052026-08-05001941,0019412026-08-05,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-062026-08-06001941,0019412026-08-06,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-08-072026-10-10001941,0019412026-08-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-10-122026-10-14001941,0019412026-10-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-04-072026-04-30001942,0019422026-04-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-022026-05-04001942,0019422026-05-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-052026-05-05001942,0019422026-05-05,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-062026-05-06001942,0019422026-05-06,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-072026-05-07001942,0019422026-05-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-082026-05-08001942,0019422026-05-08,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-102026-05-10001942,0019422026-05-10,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-112026-05-11001942,0019422026-05-11,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-122026-05-12001942,0019422026-05-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-132026-05-13001942,0019422026-05-13,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-142026-05-14001942,0019422026-05-14,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-152026-05-15001942,0019422026-05-15,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-172026-05-17001942,0019422026-05-17,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-182026-05-18001942,0019422026-05-18,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-192026-05-19001942,0019422026-05-19,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-202026-05-20001942,0019422026-05-20,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-212026-05-21001942,0019422026-05-21,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-222026-05-22001942,0019422026-05-22,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-242026-05-24001942,0019422026-05-24,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-252026-05-25001942,0019422026-05-25,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-262026-05-26001942,0019422026-05-26,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-272026-05-27001942,0019422026-05-27,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-282026-05-28001942,0019422026-05-28,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-292026-05-29001942,0019422026-05-29,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-312026-05-31001942,0019422026-05-31,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-012026-06-01001942,0019422026-06-01,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-022026-06-02001942,0019422026-06-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-032026-06-03001942,0019422026-06-03,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-042026-06-04001942,0019422026-06-04,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-052026-06-05001942,0019422026-06-05,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-072026-06-07001942,0019422026-06-07,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-082026-06-08001942,0019422026-06-08,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-06-092026-06-09001942,0019422026-06-09,,00194,,,,1                                                                                                                                                                                                                                                                                       
