route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible                                                                                                                                                                                                                                                
1700037606GL023,2026-03-152026-04-01001941,0019412026-03-15,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-04-042026-04-30001941,0019412026-04-04,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-022026-10-10001941,0019412026-05-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-10-122026-10-14001941,0019412026-10-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-03-152026-04-01001942,0019422026-03-15,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-04-042026-04-30001942,0019422026-04-04,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-05-022026-10-10001942,0019422026-05-02,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700037606GL023,2026-10-122026-10-14001942,0019422026-10-12,,00194,,,,1                                                                                                                                                                                                                                                                                       
1700056312GL026,2026-03-152026-04-06002761,0027612026-03-15,,00276,,,,1                                                                                                                                                                                                                                                                                       
1700050300GL026,2026-03-152026-04-06002762,0027622026-03-15,,00276,,,,1                                                                                                                                                                                                                                                                                       
5631217000GL026,2026-03-152026-04-06002791,0027912026-03-15,,00279,,,,1                                                                                                                                                                                                                                                                                       
5030017000GL026,2026-03-152026-04-06002792,0027922026-03-15,,00279,,,,1                                                                                                                                                                                                                                                                                       
1120013200GL026,2026-03-152026-04-30002801,0028012026-03-15,,00280,,,,2                                                                                                                                                                                                                                                                                       
1151111208GL026,2026-03-152026-04-30002811,0028112026-03-15,,00281,,,,2                                                                                                                                                                                                                                                                                       
1120811511GL026,2026-03-152026-04-30002821,0028212026-03-15,,00282,,,,2                                                                                                                                                                                                                                                                                       
1320011200GL026,2026-03-152026-04-30002831,0028312026-03-15,,00283,,,,2                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002911,0029112026-03-15,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002911,0029112026-04-04,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002911,0029112026-05-02,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-132026-10-14002911,0029112026-10-13,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002912,0029122026-03-15,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002912,0029122026-04-04,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002912,0029122026-05-02,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-132026-10-14002912,0029122026-10-13,,00291,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002931,0029312026-03-15,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002931,0029312026-04-04,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002931,0029312026-05-02,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-132026-10-14002931,0029312026-10-13,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002932,0029322026-03-15,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002932,0029322026-04-04,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002932,0029322026-05-02,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-132026-10-14002932,0029322026-10-13,,00293,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002951,0029512026-03-15,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002951,0029512026-04-04,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-10002951,0029512026-05-02,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-122026-10-14002951,0029512026-10-12,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002952,0029522026-03-15,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002952,0029522026-04-04,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-10002952,0029522026-05-02,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-122026-10-14002952,0029522026-10-12,,00295,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002971,0029712026-03-15,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-022026-04-03002971,0029712026-04-02,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002971,0029712026-04-04,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-012026-05-01002971,0029712026-05-01,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-10002971,0029712026-05-02,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-112026-10-11002971,0029712026-10-11,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002972,0029722026-03-15,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-022026-04-03002972,0029722026-04-02,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002972,0029722026-04-04,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-012026-05-01002972,0029722026-05-01,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-10002972,0029722026-05-02,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-112026-10-11002972,0029722026-10-11,,00297,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002991,0029912026-03-15,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-022026-04-03002991,0029912026-04-02,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002991,0029912026-04-04,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-012026-05-01002991,0029912026-05-01,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002991,0029912026-05-02,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-122026-10-12002991,0029912026-10-12,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-03-152026-04-01002992,0029922026-03-15,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-022026-04-03002992,0029922026-04-02,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-04-042026-04-30002992,0029922026-04-04,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-012026-05-01002992,0029922026-05-01,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-05-022026-10-11002992,0029922026-05-02,,00299,,,,1                                                                                                                                                                                                                                                                                       
3760617000GL023,2026-10-122026-10-12002992,0029922026-10-12,,00299,,,,1                                                                                                                                                                                                                                                                                       
2230894346GL026,2026-03-142026-09-30004201,0042012026-03-14,,00420,,,,2                                                                                                                                                                                                                                                                                       
2230894346GL026,2026-03-142026-09-30004202,0042022026-03-14,,00420,,,,2                                                                                                                                                                                                                                                                                       
9434622308GL026,2026-03-142026-09-30004211,0042112026-03-14,,00421,,,,2                                                                                                                                                                                                                                                                                       
9434622402GL026,2026-03-142026-09-30004212,0042122026-03-14,,00421,,,,2                                                                                                                                                                                                                                                                                       
2230894346GL026,2026-03-142026-09-30004221,0042212026-03-14,,00422,,,,2                                                                                                                                                                                                                                                                                       
2230894346GL026,2026-03-142026-09-30004222,0042222026-03-14,,00422,,,,2                                                                                                                                                                                                                                                                                       
9434622308GL026,2026-03-142026-09-30004231,0042312026-03-14,,00423,,,,2                                                                                                                                                                                                                                                                                       
9434622402GL026,2026-03-142026-09-30004232,0042322026-03-14,,00423,,,,2                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-03-152026-03-20004371,0043712026-03-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-03-212026-03-22004371,0043712026-03-21,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-03-232026-04-03004371,0043712026-03-23,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-042026-04-05004371,0043712026-04-04,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-062026-04-17004371,0043712026-04-06,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-182026-04-19004371,0043712026-04-18,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-202026-04-24004371,0043712026-04-20,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-252026-04-26004371,0043712026-04-25,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-04-272026-05-01004371,0043712026-04-27,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-05-022026-05-03004371,0043712026-05-02,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-05-042026-05-15004371,0043712026-05-04,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-05-162026-05-17004371,0043712026-05-16,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-05-182026-05-29004371,0043712026-05-18,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-05-302026-05-31004371,0043712026-05-30,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-012026-06-01004371,0043712026-06-01,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-022026-06-02004371,0043712026-06-02,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-032026-06-03004371,0043712026-06-03,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-042026-06-04004371,0043712026-06-04,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-052026-06-05004371,0043712026-06-05,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-062026-06-06004371,0043712026-06-06,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-072026-06-07004371,0043712026-06-07,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-082026-06-08004371,0043712026-06-08,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-092026-06-09004371,0043712026-06-09,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-102026-06-10004371,0043712026-06-10,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-112026-06-11004371,0043712026-06-11,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-122026-06-12004371,0043712026-06-12,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-132026-06-13004371,0043712026-06-13,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-142026-06-14004371,0043712026-06-14,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-152026-06-15004371,0043712026-06-15,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-162026-06-16004371,0043712026-06-16,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-172026-06-17004371,0043712026-06-17,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-182026-06-18004371,0043712026-06-18,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-192026-06-19004371,0043712026-06-19,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-202026-06-20004371,0043712026-06-20,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-212026-06-21004371,0043712026-06-21,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-222026-06-22004371,0043712026-06-22,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-232026-06-23004371,0043712026-06-23,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-242026-06-24004371,0043712026-06-24,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-252026-06-25004371,0043712026-06-25,,00437,,,,1                                                                                                                                                                                                                                                                                       
1320071801GL023,2026-06-262026-06-26004371,0043712026-06-26,,00437,,,,1                                                                                                                                                                                                                                                                                       
